50,HAM_N20240902020050,i1,JPN-OUT,139.44,35.09,14,1
50,HAM_N20240802020050,i1,JPN-OUT,139.44,35.09,15,1
50,HAM_D20241002020050,i1,JPN-OUT,139.44,35.09,16,1
50,HAM_N20240902020050,p,JPN-OUT,139.44,35.09,0,1
50,HAM_N20240802020050,p,JPN-OUT,139.44,35.09,1,1
50,HAM_D20241002020050,p,JPN-OUT,139.44,35.09,2,1
51,HAM_N20240102020051,s,JPN-OUT,139.44,35.09,0,1
51,HAM_D20240202020051,s,JPN-OUT,139.44,35.09,1,1
51,HAM_N20240202020051,i1,JPN-OUT,139.44,35.09,0,1
51,HAM_D20240302020051,i1,JPN-OUT,139.44,35.09,1,1
51,HAM_N20240302020051,i1,JPN-OUT,139.44,35.09,2,1
51,HAM_D20240402020051,i1,JPN-OUT,139.44,35.09,3,1
51,HAM_N20240402020051,i1,JPN-OUT,139.44,35.09,4,1
51,HAM_D20240502020051,i1,JPN-OUT,139.44,35.09,5,1
51,HAM_N20240502020051,i1,JPN-OUT,139.44,35.09,6,1
51,HAM_D20240602020051,i1,JPN-OUT,139.44,35.09,7,1
51,HAM_N20240602020051,i1,JPN-OUT,139.44,35.09,8,1
51,HAM_D20240702020051,i1,JPN-OUT,139.44,35.09,9,1
51,HAM_N20240702020051,i1,JPN-OUT,139.44,35.09,10,1
51,HAM_D20240802020051,i1,JPN-OUT,139.44,35.09,11,1
51,HAM_N20240902020051,i1,JPN-OUT,139.44,35.09,12,1
51,HAM_N20240802020051,i1,JPN-OUT,139.44,35.09,13,1
51,HAM_D20241002020051,i1,JPN-OUT,139.44,35.09,14,1
51,HAM_D20240902020051,i1,JPN-OUT,139.44,35.09,15,1
51,HAM_N20241002020051,i1,JPN-OUT,139.44,35.09,16,1
51,HAM_D20241102020051,i1,JPN-OUT,139.44,35.09,17,1
51,HAM_D20240902020051,p,JPN-OUT,139.44,35.09,0,1
51,HAM_N20241002020051,p,JPN-OUT,139.44,35.09,1,1
51,HAM_D20241102020051,p,JPN-OUT,139.44,35.09,2,1
52,HAM_N20240202020052,s,JPN-OUT,139.44,35.09,0,1
52,HAM_D20240302020052,s,JPN-OUT,139.44,35.09,1,1
52,HAM_N20240302020052,i1,JPN-OUT,139.44,35.09,0,1
52,HAM_D20240402020052,i1,JPN-OUT,139.44,35.09,1,1
52,HAM_N20240402020052,i1,JPN-OUT,139.44,35.09,2,1
52,HAM_D20240502020052,i1,JPN-OUT,139.44,35.09,3,1
52,HAM_N20240502020052,i1,JPN-OUT,139.44,35.09,4,1
52,HAM_D20240602020052,i1,JPN-OUT,139.44,35.09,5,1
52,HAM_N20240602020052,i1,JPN-OUT,139.44,35.09,6,1
52,HAM_D20240702020052,i1,JPN-OUT,139.44,35.09,7,1
52,HAM_N20240702020052,i1,JPN-OUT,139.44,35.09,8,1
52,HAM_D20240802020052,i1,JPN-OUT,139.44,35.09,9,1
52,HAM_N20240902020052,i1,JPN-OUT,139.44,35.09,10,1
52,HAM_N20240802020052,i1,JPN-OUT,139.44,35.09,11,1
52,HAM_D20241002020052,i1,JPN-OUT,139.44,35.09,12,1
52,HAM_D20240902020052,i1,JPN-OUT,139.44,35.09,13,1
52,HAM_N20241002020052,i1,JPN-OUT,139.44,35.09,14,1
52,HAM_D20241102020052,i1,JPN-OUT,139.44,35.09,15,1
52,HAM_N20241102020052,i1,JPN-OUT,139.44,35.09,16,1
52,HAM_D20241202020052,i1,JPN-OUT,139.44,35.09,17,1
52,HAM_N20241202020052,i1,JPN-OUT,139.44,35.09,18,1
52,HAM_N20241102020052,p,JPN-OUT,139.44,35.09,0,1
52,HAM_D20241202020052,p,JPN-OUT,139.44,35.09,1,1
52,HAM_N20241202020052,p,JPN-OUT,139.44,35.09,2,1
53,HAM_N20240302020053,s,JPN-OUT,139.44,35.09,0,1
53,HAM_D20240402020053,s,JPN-OUT,139.44,35.09,1,1
53,HAM_N20240402020053,i1,JPN-OUT,139.44,35.09,0,1
53,HAM_D20240502020053,i1,JPN-OUT,139.44,35.09,1,1
53,HAM_N20240502020053,i1,JPN-OUT,139.44,35.09,2,1
53,HAM_D20240602020053,i1,JPN-OUT,139.44,35.09,3,1
53,HAM_N20240602020053,i1,JPN-OUT,139.44,35.09,4,1
53,HAM_D20240702020053,i1,JPN-OUT,139.44,35.09,5,1
53,HAM_N20240702020053,i1,JPN-OUT,139.44,35.09,6,1
53,HAM_D20240802020053,i1,JPN-OUT,139.44,35.09,7,1
53,HAM_N20240902020053,i1,JPN-OUT,139.44,35.09,8,1
53,HAM_N20240802020053,i1,JPN-OUT,139.44,35.09,9,1
53,HAM_D20241002020053,i1,JPN-OUT,139.44,35.09,10,1
53,HAM_D20240902020053,i1,JPN-OUT,139.44,35.09,11,1
53,HAM_N20241002020053,i1,JPN-OUT,139.44,35.09,12,1
53,HAM_D20241102020053,i1,JPN-OUT,139.44,35.09,13,1
53,HAM_N20241102020053,i1,JPN-OUT,139.44,35.09,14,1
53,HAM_D20241202020053,i1,JPN-OUT,139.44,35.09,15,1
53,HAM_N20241202020053,i1,JPN-OUT,139.44,35.09,16,1
53,HAM_D20241302020053,i1,JPN-OUT,139.44,35.09,17,1
53,HAM_N20241302020053,i1,JPN-OUT,139.44,35.09,18,1
53,HAM_D20241402020053,i1,JPN-OUT,139.44,35.09,19,1
53,HAM_D20241302020053,p,JPN-OUT,139.44,35.09,0,1
53,HAM_N20241302020053,p,JPN-OUT,139.44,35.09,1,1
53,HAM_D20241402020053,p,JPN-OUT,139.44,35.09,2,1
54,HAM_N20240402020054,s,JPN-OUT,139.44,35.09,0,1
54,HAM_D20240502020054,s,JPN-OUT,139.44,35.09,1,1
54,HAM_N20240502020054,i1,JPN-OUT,139.44,35.09,0,1
54,HAM_D20240602020054,i1,JPN-OUT,139.44,35.09,1,1
54,HAM_N20240602020054,i1,JPN-OUT,139.44,35.09,2,1
54,HAM_D20240702020054,i1,JPN-OUT,139.44,35.09,3,1
54,HAM_N20240702020054,i1,JPN-OUT,139.44,35.09,4,1
54,HAM_D20240802020054,i1,JPN-OUT,139.44,35.09,5,1
54,HAM_N20240902020054,i1,JPN-OUT,139.44,35.09,6,1
54,HAM_N20240802020054,i1,JPN-OUT,139.44,35.09,7,1
54,HAM_D20241002020054,i1,JPN-OUT,139.44,35.09,8,1
54,HAM_D20240902020054,i1,JPN-OUT,139.44,35.09,9,1
54,HAM_N20241002020054,i1,JPN-OUT,139.44,35.09,10,1
54,HAM_D20241102020054,i1,JPN-OUT,139.44,35.09,11,1
54,HAM_N20241102020054,i1,JPN-OUT,139.44,35.09,12,1
54,HAM_D20241202020054,i1,JPN-OUT,139.44,35.09,13,1
54,HAM_N20241202020054,i1,JPN-OUT,139.44,35.09,14,1
54,HAM_D20241302020054,i1,JPN-OUT,139.44,35.09,15,1
54,HAM_N20241302020054,i1,JPN-OUT,139.44,35.09,16,1
54,HAM_D20241402020054,i1,JPN-OUT,139.44,35.09,17,1
54,HAM_N20241402020054,i1,JPN-OUT,139.44,35.09,18,1
54,HAM_D20241502020054,i1,JPN-OUT,139.44,35.09,19,1
54,HAM_N20241602020054,i1,JPN-OUT,139.44,35.09,20,1
54,HAM_N20241402020054,p,JPN-OUT,139.44,35.09,0,1
54,HAM_D20241502020054,p,JPN-OUT,139.44,35.09,1,1
54,HAM_N20241602020054,p,JPN-OUT,139.44,35.09,2,1
55,HAM_N20240502020055,s,JPN-OUT,139.44,35.09,0,1
55,HAM_D20240602020055,s,JPN-OUT,139.44,35.09,1,1
55,HAM_N20240602020055,i1,JPN-OUT,139.44,35.09,0,1
55,HAM_D20240702020055,i1,JPN-OUT,139.44,35.09,1,1
55,HAM_N20240702020055,i1,JPN-OUT,139.44,35.09,2,1
55,HAM_D20240802020055,i1,JPN-OUT,139.44,35.09,3,1
55,HAM_N20240902020055,i1,JPN-OUT,139.44,35.09,4,1
55,HAM_N20240802020055,i1,JPN-OUT,139.44,35.09,5,1
55,HAM_D20241002020055,i1,JPN-OUT,139.44,35.09,6,1
55,HAM_D20240902020055,i1,JPN-OUT,139.44,35.09,7,1
55,HAM_N20241002020055,i1,JPN-OUT,139.44,35.09,8,1
55,HAM_D20241102020055,i1,JPN-OUT,139.44,35.09,9,1
55,HAM_N20241102020055,i1,JPN-OUT,139.44,35.09,10,1
55,HAM_D20241202020055,i1,JPN-OUT,139.44,35.09,11,1
55,HAM_N20241202020055,i1,JPN-OUT,139.44,35.09,12,1
55,HAM_D20241302020055,i1,JPN-OUT,139.44,35.09,13,1
55,HAM_N20241302020055,i1,JPN-OUT,139.44,35.09,14,1
55,HAM_D20241402020055,i1,JPN-OUT,139.44,35.09,15,1
55,HAM_N20241402020055,i1,JPN-OUT,139.44,35.09,16,1
55,HAM_D20241502020055,i1,JPN-OUT,139.44,35.09,17,1
55,HAM_N20241602020055,i1,JPN-OUT,139.44,35.09,18,1
55,HAM_N20241502020055,i1,JPN-OUT,139.44,35.09,19,1
55,HAM_D20241702020055,i1,JPN-OUT,139.44,35.09,20,1
55,HAM_D20241602020055,i1,JPN-OUT,139.44,35.09,21,1
55,HAM_N20241502020055,p,JPN-OUT,139.44,35.09,0,1
55,HAM_D20241702020055,p,JPN-OUT,139.44,35.09,1,1
55,HAM_D20241602020055,p,JPN-OUT,139.44,35.09,2,1
56,HAM_N20240602020056,s,JPN-OUT,139.44,35.09,0,1
56,HAM_D20240702020056,s,JPN-OUT,139.44,35.09,1,1
56,HAM_N20240702020056,i1,JPN-OUT,139.44,35.09,0,1
56,HAM_D20240802020056,i1,JPN-OUT,139.44,35.09,1,1
56,HAM_N20240902020056,i1,JPN-OUT,139.44,35.09,2,1
56,HAM_N20240802020056,i1,JPN-OUT,139.44,35.09,3,1
56,HAM_D20241002020056,i1,JPN-OUT,139.44,35.09,4,1
56,HAM_D20240902020056,i1,JPN-OUT,139.44,35.09,5,1
56,HAM_N20241002020056,i1,JPN-OUT,139.44,35.09,6,1
56,HAM_D20241102020056,i1,JPN-OUT,139.44,35.09,7,1
56,HAM_N20241102020056,i1,JPN-OUT,139.44,35.09,8,1
56,HAM_D20241202020056,i1,JPN-OUT,139.44,35.09,9,1
56,HAM_N20241202020056,i1,JPN-OUT,139.44,35.09,10,1
56,HAM_D20241302020056,i1,JPN-OUT,139.44,35.09,11,1
56,HAM_N20241302020056,i1,JPN-OUT,139.44,35.09,12,1
56,HAM_D20241402020056,i1,JPN-OUT,139.44,35.09,13,1
56,HAM_N20241402020056,i1,JPN-OUT,139.44,35.09,14,1
56,HAM_D20241502020056,i1,JPN-OUT,139.44,35.09,15,1
56,HAM_N20241602020056,i1,JPN-OUT,139.44,35.09,16,1
56,HAM_N20241502020056,i1,JPN-OUT,139.44,35.09,17,1
56,HAM_D20241702020056,i1,JPN-OUT,139.44,35.09,18,1
56,HAM_D20241602020056,i1,JPN-OUT,139.44,35.09,19,1
56,HAM_N20241702020056,i1,JPN-OUT,139.44,35.09,20,1
56,HAM_D20241802020056,i1,JPN-OUT,139.44,35.09,21,1
56,HAM_N20241802020056,i1,JPN-OUT,139.44,35.09,22,1
56,HAM_N20241702020056,p,JPN-OUT,139.44,35.09,0,1
56,HAM_D20241802020056,p,JPN-OUT,139.44,35.09,1,1
56,HAM_N20241802020056,p,JPN-OUT,139.44,35.09,2,1
57,HAM_N20240702020057,s,JPN-OUT,139.44,35.09,0,1
57,HAM_D20240802020057,s,JPN-OUT,139.44,35.09,1,1
57,HAM_N20240902020057,i1,JPN-OUT,139.44,35.09,0,1
57,HAM_N20240802020057,i1,JPN-OUT,139.44,35.09,1,1
57,HAM_D20241002020057,i1,JPN-OUT,139.44,35.09,2,1
57,HAM_D20240902020057,i1,JPN-OUT,139.44,35.09,3,1
57,HAM_N20241002020057,i1,JPN-OUT,139.44,35.09,4,1
57,HAM_D20241102020057,i1,JPN-OUT,139.44,35.09,5,1
57,HAM_N20241102020057,i1,JPN-OUT,139.44,35.09,6,1
57,HAM_D20241202020057,i1,JPN-OUT,139.44,35.09,7,1
57,HAM_N20241202020057,i1,JPN-OUT,139.44,35.09,8,1
57,HAM_D20241302020057,i1,JPN-OUT,139.44,35.09,9,1
57,HAM_N20241302020057,i1,JPN-OUT,139.44,35.09,10,1
57,HAM_D20241402020057,i1,JPN-OUT,139.44,35.09,11,1
57,HAM_N20241402020057,i1,JPN-OUT,139.44,35.09,12,1
57,HAM_D20241502020057,i1,JPN-OUT,139.44,35.09,13,1
57,HAM_N20241602020057,i1,JPN-OUT,139.44,35.09,14,1
57,HAM_N20241502020057,i1,JPN-OUT,139.44,35.09,15,1
57,HAM_D20241702020057,i1,JPN-OUT,139.44,35.09,16,1
57,HAM_D20241602020057,i1,JPN-OUT,139.44,35.09,17,1
57,HAM_N20241702020057,i1,JPN-OUT,139.44,35.09,18,1
57,HAM_D20241802020057,i1,JPN-OUT,139.44,35.09,19,1
57,HAM_N20241802020057,i1,JPN-OUT,139.44,35.09,20,1
57,HAM_D20241902020057,i1,JPN-OUT,139.44,35.09,21,1
57,HAM_N20241902020057,i1,JPN-OUT,139.44,35.09,22,1
57,HAM_D20242002020057,i1,JPN-OUT,139.44,35.09,23,1
57,HAM_D20241902020057,p,JPN-OUT,139.44,35.09,0,1
57,HAM_N20241902020057,p,JPN-OUT,139.44,35.09,1,1
57,HAM_D20242002020057,p,JPN-OUT,139.44,35.09,2,1
58,HAM_N20240902020058,s,JPN-OUT,139.44,35.09,0,1
58,HAM_N20240802020058,s,JPN-OUT,139.44,35.09,1,1
58,HAM_D20241002020058,s,JPN-OUT,139.44,35.09,2,1
58,HAM_D20240902020058,s,JPN-OUT,139.44,35.09,3,1
58,HAM_N20241002020058,i1,JPN-OUT,139.44,35.09,0,1
58,HAM_D20241102020058,i1,JPN-OUT,139.44,35.09,1,1
58,HAM_N20241102020058,i1,JPN-OUT,139.44,35.09,2,1
58,HAM_D20241202020058,i1,JPN-OUT,139.44,35.09,3,1
58,HAM_N20241202020058,i1,JPN-OUT,139.44,35.09,4,1
58,HAM_D20241302020058,i1,JPN-OUT,139.44,35.09,5,1
58,HAM_N20241302020058,i1,JPN-OUT,139.44,35.09,6,1
58,HAM_D20241402020058,i1,JPN-OUT,139.44,35.09,7,1
58,HAM_N20241402020058,i1,JPN-OUT,139.44,35.09,8,1
58,HAM_D20241502020058,i1,JPN-OUT,139.44,35.09,9,1
58,HAM_N20241602020058,i1,JPN-OUT,139.44,35.09,10,1
58,HAM_N20241502020058,i1,JPN-OUT,139.44,35.09,11,1
58,HAM_D20241702020058,i1,JPN-OUT,139.44,35.09,12,1
58,HAM_D20241602020058,i1,JPN-OUT,139.44,35.09,13,1
58,HAM_N20241702020058,i1,JPN-OUT,139.44,35.09,14,1
58,HAM_D20241802020058,i1,JPN-OUT,139.44,35.09,15,1
58,HAM_N20241802020058,i1,JPN-OUT,139.44,35.09,16,1
58,HAM_D20241902020058,i1,JPN-OUT,139.44,35.09,17,1
58,HAM_N20241902020058,i1,JPN-OUT,139.44,35.09,18,1
58,HAM_D20242002020058,i1,JPN-OUT,139.44,35.09,19,1
58,HAM_N20242302020058,i1,JPN-OUT,139.44,35.09,20,1
58,HAM_N20242202020058,i1,JPN-OUT,139.44,35.09,21,1
58,HAM_N20242102020058,i1,JPN-OUT,139.44,35.09,22,1
58,HAM_N20242302020058,p,JPN-OUT,139.44,35.09,0,1
58,HAM_N20242202020058,p,JPN-OUT,139.44,35.09,1,1
58,HAM_N20242102020058,p,JPN-OUT,139.44,35.09,2,1
59,HAM_N20241002020059,i1,JPN-OUT,139.44,35.09,0,1
59,HAM_D20241102020059,i1,JPN-OUT,139.44,35.09,1,1
59,HAM_N20241102020059,i1,JPN-OUT,139.44,35.09,2,1
59,HAM_D20241202020059,i1,JPN-OUT,139.44,35.09,3,1
59,HAM_N20241202020059,i1,JPN-OUT,139.44,35.09,4,1
59,HAM_D20241302020059,i1,JPN-OUT,139.44,35.09,5,1
59,HAM_N20241302020059,i1,JPN-OUT,139.44,35.09,6,1
59,HAM_D20241402020059,i1,JPN-OUT,139.44,35.09,7,1
59,HAM_N20241402020059,i1,JPN-OUT,139.44,35.09,8,1
59,HAM_D20241502020059,i1,JPN-OUT,139.44,35.09,9,1
59,HAM_N20241602020059,i1,JPN-OUT,139.44,35.09,10,1
59,HAM_N20241502020059,i1,JPN-OUT,139.44,35.09,11,1
59,HAM_D20241702020059,i1,JPN-OUT,139.44,35.09,12,1
59,HAM_D20241602020059,i1,JPN-OUT,139.44,35.09,13,1
59,HAM_N20241702020059,i1,JPN-OUT,139.44,35.09,14,1
59,HAM_D20241802020059,i1,JPN-OUT,139.44,35.09,15,1
59,HAM_N20241802020059,i1,JPN-OUT,139.44,35.09,16,1
59,HAM_D20241902020059,i1,JPN-OUT,139.44,35.09,17,1
59,HAM_N20241902020059,i1,JPN-OUT,139.44,35.09,18,1
59,HAM_D20242002020059,i1,JPN-OUT,139.44,35.09,19,1
59,HAM_N20242302020059,i1,JPN-OUT,139.44,35.09,20,1
59,HAM_N20242202020059,i1,JPN-OUT,139.44,35.09,21,1
59,HAM_N20242102020059,i1,JPN-OUT,139.44,35.09,22,1
59,HAM_N20242002020059,i1,JPN-OUT,139.44,35.09,23,1
59,HAM_D20242402020059,i1,JPN-OUT,139.44,35.09,24,1
59,HAM_D20242302020059,i1,JPN-OUT,139.44,35.09,25,1
59,HAM_N20242002020059,p,JPN-OUT,139.44,35.09,0,1
59,HAM_D20242402020059,p,JPN-OUT,139.44,35.09,1,1
59,HAM_D20242302020059,p,JPN-OUT,139.44,35.09,2,1
60,HAM_N20241002020060,s,JPN-OUT,139.44,35.09,0,1
60,HAM_D20241102020060,s,JPN-OUT,139.44,35.09,1,1
60,HAM_N20241102020060,i1,JPN-OUT,139.44,35.09,0,1
60,HAM_D20241202020060,i1,JPN-OUT,139.44,35.09,1,1
60,HAM_N20241202020060,i1,JPN-OUT,139.44,35.09,2,1
60,HAM_D20241302020060,i1,JPN-OUT,139.44,35.09,3,1
60,HAM_N20241302020060,i1,JPN-OUT,139.44,35.09,4,1
60,HAM_D20241402020060,i1,JPN-OUT,139.44,35.09,5,1
60,HAM_N20241402020060,i1,JPN-OUT,139.44,35.09,6,1
60,HAM_D20241502020060,i1,JPN-OUT,139.44,35.09,7,1
60,HAM_N20241602020060,i1,JPN-OUT,139.44,35.09,8,1
60,HAM_N20241502020060,i1,JPN-OUT,139.44,35.09,9,1
60,HAM_D20241702020060,i1,JPN-OUT,139.44,35.09,10,1
60,HAM_D20241602020060,i1,JPN-OUT,139.44,35.09,11,1
60,HAM_N20241702020060,i1,JPN-OUT,139.44,35.09,12,1
60,HAM_D20241802020060,i1,JPN-OUT,139.44,35.09,13,1
60,HAM_N20241802020060,i1,JPN-OUT,139.44,35.09,14,1
60,HAM_D20241902020060,i1,JPN-OUT,139.44,35.09,15,1
60,HAM_N20241902020060,i1,JPN-OUT,139.44,35.09,16,1
60,HAM_D20242002020060,i1,JPN-OUT,139.44,35.09,17,1
60,HAM_N20242302020060,i1,JPN-OUT,139.44,35.09,18,1
60,HAM_N20242202020060,i1,JPN-OUT,139.44,35.09,19,1
60,HAM_N20242102020060,i1,JPN-OUT,139.44,35.09,20,1
60,HAM_N20242002020060,i1,JPN-OUT,139.44,35.09,21,1
60,HAM_D20242402020060,i1,JPN-OUT,139.44,35.09,22,1
60,HAM_D20242302020060,i1,JPN-OUT,139.44,35.09,23,1
60,HAM_D20242202020060,i1,JPN-OUT,139.44,35.09,24,1
60,HAM_D20242102020060,i1,JPN-OUT,139.44,35.09,25,1
60,HAM_N20242402020060,i1,JPN-OUT,139.44,35.09,26,1
60,HAM_D20242202020060,p,JPN-OUT,139.44,35.09,0,1
60,HAM_D20242102020060,p,JPN-OUT,139.44,35.09,1,1
60,HAM_N20242402020060,p,JPN-OUT,139.44,35.09,2,1
61,HAM_N20241102020061,s,JPN-OUT,139.44,35.09,0,1
61,HAM_D20241202020061,s,JPN-OUT,139.44,35.09,1,1
61,HAM_N20241202020061,i1,JPN-OUT,139.44,35.09,0,1
61,HAM_D20241302020061,i1,JPN-OUT,139.44,35.09,1,1
61,HAM_N20241302020061,i1,JPN-OUT,139.44,35.09,2,1
61,HAM_D20241402020061,i1,JPN-OUT,139.44,35.09,3,1
61,HAM_N20241402020061,i1,JPN-OUT,139.44,35.09,4,1
61,HAM_D20241502020061,i1,JPN-OUT,139.44,35.09,5,1
61,HAM_N20241602020061,i1,JPN-OUT,139.44,35.09,6,1
61,HAM_N20241502020061,i1,JPN-OUT,139.44,35.09,7,1
61,HAM_D20241702020061,i1,JPN-OUT,139.44,35.09,8,1
61,HAM_D20241602020061,i1,JPN-OUT,139.44,35.09,9,1
61,HAM_N20241702020061,i1,JPN-OUT,139.44,35.09,10,1
61,HAM_D20241802020061,i1,JPN-OUT,139.44,35.09,11,1
61,HAM_N20241802020061,i1,JPN-OUT,139.44,35.09,12,1
61,HAM_D20241902020061,i1,JPN-OUT,139.44,35.09,13,1
61,HAM_N20241902020061,i1,JPN-OUT,139.44,35.09,14,1
61,HAM_D20242002020061,i1,JPN-OUT,139.44,35.09,15,1
61,HAM_N20242302020061,i1,JPN-OUT,139.44,35.09,16,1
61,HAM_N20242202020061,i1,JPN-OUT,139.44,35.09,17,1
61,HAM_N20242102020061,i1,JPN-OUT,139.44,35.09,18,1
61,HAM_N20242002020061,i1,JPN-OUT,139.44,35.09,19,1
61,HAM_D20242402020061,i1,JPN-OUT,139.44,35.09,20,1
61,HAM_D20242302020061,i1,JPN-OUT,139.44,35.09,21,1
61,HAM_D20242202020061,i1,JPN-OUT,139.44,35.09,22,1
61,HAM_D20242102020061,i1,JPN-OUT,139.44,35.09,23,1
61,HAM_N20242402020061,i1,JPN-OUT,139.44,35.09,24,1
61,HAM_D20242502020061,i1,JPN-OUT,139.44,35.09,25,1
61,HAM_N20242502020061,i1,JPN-OUT,139.44,35.09,26,1
61,HAM_D20242602020061,i1,JPN-OUT,139.44,35.09,27,1
61,HAM_D20242502020061,p,JPN-OUT,139.44,35.09,0,1
61,HAM_N20242502020061,p,JPN-OUT,139.44,35.09,1,1
61,HAM_D20242602020061,p,JPN-OUT,139.44,35.09,2,1
62,HAM_N20241202020062,s,JPN-OUT,139.44,35.09,0,1
62,HAM_D20241302020062,s,JPN-OUT,139.44,35.09,1,1
62,HAM_N20241302020062,i1,JPN-OUT,139.44,35.09,0,1
62,HAM_D20241402020062,i1,JPN-OUT,139.44,35.09,1,1
